Posting Date,Quantity,Amount,Channel Name_masked,District_masked,State Name_masked,Master Variant_masked,Category_masked,Sales Leader_masked,Chain_masked,Zone_masked,NEW Category Mapping_masked,CPG_masked,RSM_masked,Master SKU_masked,Variant Code_masked,Master Flavour_masked,ASM Emp Name_masked,Category Mapping_masked,Customer Name_masked,Size_masked,Sub Channel_masked,No._masked,Sub-category_masked,Segment_masked,Source Document No._masked,Population Group_masked,Source No._masked,GT City_masked
2025-09-29,1.0,771.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,pofLaoAVWZYIKcZa,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,XLVSeVoQXFJXDyuP,XBOeMEMFKFirvjJr,wFfMlgsKzEKfqypT,STLPLLdzHkSdhWnP,TfVaawKoiQZOOOwF,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,SLbXHEwmvIPKJnkU,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,2.0,1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,urmKspvpZXxoDuVh,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,zLALsrpNhTAqPMFa,LioEXjLJjyJMoorT,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,TfVaawKoiQZOOOwF,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,sgtywAAPpCcFcOqX,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,2.0,1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,zTosZkxvAnJUpacb,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,egLagEcEZxzIgqkL,FRCyqZftMcbnYJua,VodqToOCABfpXAzk,STLPLLdzHkSdhWnP,TfVaawKoiQZOOOwF,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,gKSzJXCaSAyBGQGt,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,3.0,2314.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,BFqfirUQhwZfVYoU,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,hzLmVqSiKlPLhQpi,ybDntsYyETqylUhw,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fsvlTZcvRGZPbTjO,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,JFispaIGsJWzUcBq,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,5.0,3257.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,oCTtxXJsPpHruSIG,ghWpxLRTMAzTVcwP,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,OiRIVKrYzomIKgvz,bvLOWJciQBakTNqr,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,AEnOdKvUoiQUzFaZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,JHYmQFZEEYkWdtoK,XWRcuQXKxuIQORRD,VomUcrtigEMuntSI,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,2.0,1302.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,conylQBIdQtcIWwb,ghWpxLRTMAzTVcwP,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,kqfRRulIWvUElvyk,kmaGHWUiMuYPHzSG,wFfMlgsKzEKfqypT,STLPLLdzHkSdhWnP,AEnOdKvUoiQUzFaZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,jvnkGmzLoaOJbegP,XWRcuQXKxuIQORRD,VomUcrtigEMuntSI,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,23.0,16822.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,PwlbxDXQwUBnNJmy,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,oVnnxgcqaLAhrPLC,rWzBUuQovnJLSSSA,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,gepQLvTkluUqKRYs,dhhcsDaGPPrrSYqq,XWPsgznfBUQTUWyX,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,7.0,4801.27,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,fFwLxwXPHCORkcLy,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,dhzqHhJHVaqOUqPl,KDfNACRbARJonvoM,ABxjXHjtzIvqLkUF,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,SLRhBFeBuBEdRKHB,dhhcsDaGPPrrSYqq,XWPsgznfBUQTUWyX,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,2.0,1536.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,MWvqZWLnWbvUNBBY,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,UTikVRGpAaRHrKYU,ZrgKAkpPXokBbVPx,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,QIFlhPmKIUmUbkcS,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,1.0,768.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,UVWdZgJyURsIDBKU,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,vaEmlgUtUWBqSZrL,UJyTNWrkDAEsHngC,ABxjXHjtzIvqLkUF,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,bZwBOPvCkQmIBQhA,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,13.0,15878.57,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,eukGvrDOVGRXeTSu,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,JUWvhNZcYOuptIBs,VOKwIsPfOFrVNhBe,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,PhttVjxVZSdKRyLm,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,48.0,30720.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,chFDxdMRxqBvRsXb,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,HnOOBJVlRgstsHHN,PAlqcYSGCXZgaaOA,nQqDvMDJnousGGTn,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,sKrhgXChxLdpzsGU,EUtbXDgIXTYxoohW,mbDgtIYJPncvVtwb,ixrLzybFYalJOEnW,XWPsgznfBUQTUWyX,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-09-29,1.0,768.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,VqUPVfBhYmKqtNGI,DuiUtaeqTJQtnUNM,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,BoSkrTHTJRHLLvCk,YgThpwQbXumuXCjk,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,fjrwbfeBQcZgkZOr,LBvKglOpMVqqZPXM,XWPsgznfBUQTUWyX,qwGpFEWSvVPRKrlX,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,1.0,1714.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,CwuJuxAWOBUuMpKI,ZIxIoSHkxkgRkOON,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,XrTsUEmZrbQrmpSC,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,QqAkBnUkxgWstISJ,DfmGcACgpdDTovfd,nQqDvMDJnousGGTn,STLPLLdzHkSdhWnP,zIjAGijRfOZFwOzk,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,fZMNNCOVkeeeuiNk,rmHKWmuogDmVjsBg,VomUcrtigEMuntSI,cEzWZYpUHBGyOLZa,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,80.0,2400.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,KCvYyEUMiWiGODWC,oWTjINBmrdzsyHAE,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,CvhGXXIDGhEQNrYf,BcGEGIlZJewYlEIE,GAOysRpZjbnfFSiQ,STLPLLdzHkSdhWnP,PYyNKXyjbHmOrFKZ,GkLgvIOxuZheBnZM,DKYKGHpvYNSZVQqn,EUtbXDgIXTYxoohW,idOTSYhUXfFWSpec,wQwkjsPTfepqfsJg,XwAqwVastAkqbXtR,JRXMEljpRZeQWejW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,80.0,2400.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,KCvYyEUMiWiGODWC,oWTjINBmrdzsyHAE,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,CvhGXXIDGhEQNrYf,BcGEGIlZJewYlEIE,GAOysRpZjbnfFSiQ,STLPLLdzHkSdhWnP,PYyNKXyjbHmOrFKZ,GkLgvIOxuZheBnZM,DKYKGHpvYNSZVQqn,EUtbXDgIXTYxoohW,idOTSYhUXfFWSpec,wQwkjsPTfepqfsJg,XwAqwVastAkqbXtR,IiFhSGPEbazCHyVK,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,222.0,82203.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,pkrOIsQeSUUnFAWJ,zLmpweorizhUVLRj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,OwAlLzxDwXsjRWFR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,YdVDHsnAhsjsrlBX,VOjpiRFmDVLRIXKU,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,wtEqCZzSMvcTLbqf,GkLgvIOxuZheBnZM,qbWVaSfKIdhgaApJ,EUtbXDgIXTYxoohW,pJmpBVDVXmSzetUd,vRcPRjJBaeeGpCAN,XWPsgznfBUQTUWyX,kSSNOwkMRQezDFIv,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,1.0,1607.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ibqYZrQJlPcUFYbd,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,auDfigMHJXhLiEFJ,cKHEnekBFEofZMXl,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,gqBpWekPXsvRpqDq,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,JRXMEljpRZeQWejW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,1.0,1607.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ibqYZrQJlPcUFYbd,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,auDfigMHJXhLiEFJ,cKHEnekBFEofZMXl,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,gqBpWekPXsvRpqDq,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,cEzWZYpUHBGyOLZa,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,1.0,1607.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ibqYZrQJlPcUFYbd,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,auDfigMHJXhLiEFJ,cKHEnekBFEofZMXl,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,gqBpWekPXsvRpqDq,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,naWiQXAuwVhZEmIT,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,406.0,87000.0,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,GWjzooUVnEoHLYJW,oWTjINBmrdzsyHAE,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,wuyRhYGPsWsqkfIj,RlAPOwugoiEAfPDM,PTBiqSZKCxpEYVOs,STLPLLdzHkSdhWnP,PYyNKXyjbHmOrFKZ,GkLgvIOxuZheBnZM,dcDfMZfVPTVdoxmo,EUtbXDgIXTYxoohW,cLlDHPYxCrUmASsk,wQwkjsPTfepqfsJg,XwAqwVastAkqbXtR,cEzWZYpUHBGyOLZa,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,6.0,2221.71,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,shaFRjDRjHsNJQkt,zLmpweorizhUVLRj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,OwAlLzxDwXsjRWFR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,mZHuKvWhqmXrzIjp,yhJpmuTMFqOQJDzJ,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,JqGWHzOHVXAZvySQ,GkLgvIOxuZheBnZM,qbWVaSfKIdhgaApJ,EUtbXDgIXTYxoohW,nttsZhQDxyByfMzl,vRcPRjJBaeeGpCAN,XWPsgznfBUQTUWyX,JRXMEljpRZeQWejW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,222.0,82203.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,shaFRjDRjHsNJQkt,zLmpweorizhUVLRj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,OwAlLzxDwXsjRWFR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,mZHuKvWhqmXrzIjp,yhJpmuTMFqOQJDzJ,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,JqGWHzOHVXAZvySQ,GkLgvIOxuZheBnZM,qbWVaSfKIdhgaApJ,EUtbXDgIXTYxoohW,nttsZhQDxyByfMzl,vRcPRjJBaeeGpCAN,XWPsgznfBUQTUWyX,kSSNOwkMRQezDFIv,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,2.0,740.57,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,shaFRjDRjHsNJQkt,zLmpweorizhUVLRj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,OwAlLzxDwXsjRWFR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,mZHuKvWhqmXrzIjp,yhJpmuTMFqOQJDzJ,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,JqGWHzOHVXAZvySQ,GkLgvIOxuZheBnZM,qbWVaSfKIdhgaApJ,EUtbXDgIXTYxoohW,nttsZhQDxyByfMzl,vRcPRjJBaeeGpCAN,XWPsgznfBUQTUWyX,IiFhSGPEbazCHyVK,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,2.0,740.57,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,shaFRjDRjHsNJQkt,zLmpweorizhUVLRj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,OwAlLzxDwXsjRWFR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,mZHuKvWhqmXrzIjp,yhJpmuTMFqOQJDzJ,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,JqGWHzOHVXAZvySQ,GkLgvIOxuZheBnZM,qbWVaSfKIdhgaApJ,EUtbXDgIXTYxoohW,nttsZhQDxyByfMzl,vRcPRjJBaeeGpCAN,XWPsgznfBUQTUWyX,naWiQXAuwVhZEmIT,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,4.0,3085.71,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,BFqfirUQhwZfVYoU,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,hzLmVqSiKlPLhQpi,ybDntsYyETqylUhw,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fsvlTZcvRGZPbTjO,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,JFispaIGsJWzUcBq,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,JRXMEljpRZeQWejW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,1.0,771.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,BFqfirUQhwZfVYoU,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,hzLmVqSiKlPLhQpi,ybDntsYyETqylUhw,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fsvlTZcvRGZPbTjO,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,JFispaIGsJWzUcBq,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,cEzWZYpUHBGyOLZa,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,2.0,1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,BFqfirUQhwZfVYoU,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,hzLmVqSiKlPLhQpi,ybDntsYyETqylUhw,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fsvlTZcvRGZPbTjO,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,JFispaIGsJWzUcBq,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,naWiQXAuwVhZEmIT,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,10.0,6071.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,gdwATNFrfniHotVJ,oWTjINBmrdzsyHAE,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,lmnmisDdQCoNichU,jPZcZofwHMWivHrN,BCGSGaKSSmCPzfzu,STLPLLdzHkSdhWnP,PYyNKXyjbHmOrFKZ,GkLgvIOxuZheBnZM,FpEiSwNRZQXbWgju,EUtbXDgIXTYxoohW,FhGGJRrjDhVyUNBu,uoXRiwzEifSeKRYv,XwAqwVastAkqbXtR,IiFhSGPEbazCHyVK,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,4.0,2605.71,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,oCTtxXJsPpHruSIG,ghWpxLRTMAzTVcwP,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,OiRIVKrYzomIKgvz,bvLOWJciQBakTNqr,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,AEnOdKvUoiQUzFaZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,JHYmQFZEEYkWdtoK,XWRcuQXKxuIQORRD,VomUcrtigEMuntSI,JRXMEljpRZeQWejW,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-10-11,5.0,3257.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,oCTtxXJsPpHruSIG,ghWpxLRTMAzTVcwP,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,OiRIVKrYzomIKgvz,bvLOWJciQBakTNqr,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,AEnOdKvUoiQUzFaZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,JHYmQFZEEYkWdtoK,XWRcuQXKxuIQORRD,VomUcrtigEMuntSI,cEzWZYpUHBGyOLZa,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
